baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000003096.9	3.94191497363755	-0.805480762246878	1.85267029725289	-0.434767461561419	0.663731225357137	NA
ENSG00000003137.4	16.4330386868391	2.23438218344992	0.936146974596371	2.38678566943326	0.0169963968692226	0.125155960740254
ENSG00000003147.13	0.959202847847318	0.474374119828908	2.80246183032723	0.169270501633743	0.865583877431962	NA
ENSG00000003249.9	62.0266971138644	-1.06145612282999	0.484090237423055	-2.19268235707543	0.0283302727583625	0.177604199199638
ENSG00000003393.10	133.226296337099	-0.169017122589171	0.425911538143646	-0.396836214688711	0.691488243316861	0.932321535600583
ENSG00000003400.10	105.519870069137	-0.661157570326021	0.412053998182441	-1.60454108743604	0.108594835339551	0.421961025856218
ENSG00000003402.15	784.800480130211	0.754237147685287	0.350533239463647	2.15168509793636	0.0314221646215499	0.190477804740278
ENSG00000003436.10	581.565289394188	-3.01370973222416	0.312895662364833	-9.63167628929995	5.876292462151e-22	5.42171926668603e-19
ENSG00000003509.11	74.3766997486731	-0.0379277812207529	0.460219523937479	-0.0824123689848183	0.93431880048164	0.991038061368344
ENSG00000003756.12	216.737002396027	-0.578142946995526	0.344143083515749	-1.67994934284091	0.0929671722336333	0.385928568685654
ENSG00000003987.9	1.30221466016801	-4.05031748057098	3.11354129131535	-1.30087161261313	0.193302404339699	NA
ENSG00000003989.12	369.006899710185	-3.24526623994489	0.84707223080462	-3.83115644915224	0.000127542370452787	0.0026614940212256
ENSG00000004059.6	99.4321789546912	0.45543737084317	0.402144188145904	1.13252257341571	0.257414799581548	0.658232814785806
ENSG00000004139.9	8.20944751482949	-0.105821810259551	1.1171879940242	-0.094721578485974	0.92453597788545	0.989355988878337
ENSG00000004142.7	210.374400384574	0.504632951989155	0.344906300598215	1.46310157603356	0.143439586691627	0.488352435765878
ENSG00000004399.8	163.997116703307	-2.56962660285662	2.84875343409593	-0.902017904428469	0.367047356757466	0.763962408513727
ENSG00000004455.12	218.454977477817	-0.562546741269012	0.363163787075807	-1.54901661809024	0.121377725300977	0.448979403697802
ENSG00000004468.8	1.12478682549064	-3.46618392465693	3.28171145901402	-1.05621227458502	0.290871244129711	NA
ENSG00000004478.5	107.643867156059	-0.926523642513435	0.412220810825634	-2.24763917342675	0.0245992075302604	0.160933124100575
ENSG00000004487.11	346.415768921412	0.452834327141359	0.419858320544291	1.07854079574824	0.280792486098102	0.686295188241865
ENSG00000004534.10	284.136312990174	-1.61822551836321	0.355188897233488	-4.55595749463827	5.21474817034029e-06	0.000173159131404333
ENSG00000004660.10	5.15043568345269	-0.66093438430829	1.44458916511413	-0.457524118461786	0.647294370756523	0.921288924117705
ENSG00000004700.11	182.729428855751	0.347269493207348	0.463438244568885	0.749332834044365	0.453656622555643	0.827668198416892
ENSG00000004766.11	55.2402387532036	0.38846043416483	0.475413484425773	0.817100159946095	0.413871191558658	0.798979850749244
ENSG00000004776.7	2.46287801469771	0.225431248628648	2.01599396640222	0.111821390532709	0.910965026699684	NA
ENSG00000004777.14	40.9055483788211	-0.496001915822738	0.589860688691251	-0.840879762513482	0.400415296852391	0.789402379341015
ENSG00000004779.5	114.313172423299	-0.0131850051301793	0.404464380744125	-0.0325986805214388	0.973994622063995	0.996187547429139
ENSG00000004799.7	1.09030938572366	-0.972675577750385	2.76359058223321	-0.351960809247072	0.724867653941399	NA
ENSG00000004809.9	0.619159949728048	0.651380448577306	4.24179285094319	0.153562531567865	0.877954681918209	NA
ENSG00000004838.9	21.5447468017003	-0.621237599763211	0.731267774767053	-0.8495350420181	0.395583639908063	0.785172714210722
ENSG00000004846.12	38.7309801407948	0.189430440003512	0.575292808320576	0.329276565365917	0.741946655513772	0.947826374864961
ENSG00000004864.9	148.492259167699	-0.235998636219185	0.372938441323967	-0.632808555163602	0.526858669325956	0.875005559543671
ENSG00000004866.14	57.1397667450839	0.210689651611141	0.523718510017544	0.402295598840077	0.687466493292141	0.930135612637958
ENSG00000004897.7	288.838690419887	0.0490236344416583	0.320260618894629	0.153074188799303	0.87833977032338	0.978841693461786
ENSG00000004961.10	45.2883872344217	0.437428688899873	0.526471050892917	0.830869405179973	0.406047408934823	0.793190563143395
ENSG00000004975.7	76.2694681208373	-0.401271659149355	0.483753476818962	-0.829496176002731	0.406823699740079	0.793677953412265
ENSG00000005001.5	0.71405877575816	-2.55457574164708	3.96762911091157	-0.643854470827834	0.519669807847607	NA
ENSG00000005007.8	174.981265917982	-0.334851349486319	0.353356770701193	-0.947629640212772	0.343318031332472	0.744816763641509
ENSG00000005020.8	120.546908934149	0.497055945790661	0.451891104660553	1.09994629384005	0.271355522591697	0.675616670261555
ENSG00000005022.5	321.313889223636	0.0596051464661787	0.325068131632238	0.183362011424769	0.854513980974959	0.973948388974989
ENSG00000005059.11	2.90082359398309	-1.89834860756235	1.86702577940297	-1.01677685895125	0.309259593052802	NA
ENSG00000005075.11	98.8863741080666	0.592490816666006	0.392645039037505	1.50897313797313	0.131305647550421	0.468299511611902
ENSG00000005100.8	127.662304996485	-1.35041063194712	0.385290572634078	-3.50491480420843	0.000456753421457662	0.00770056919217137
ENSG00000005108.11	2.17119851639108	-0.320534128839936	2.32929750737274	-0.137609784849455	0.890548821914534	NA
ENSG00000005156.7	274.595364242245	0.450712115264171	0.353619299788465	1.27456876797671	0.202461917883195	0.587817620430934
ENSG00000005175.5	70.4993062872179	-0.0534626310023898	0.462676502036769	-0.115550780657845	0.908008572847377	0.985450402326994
ENSG00000005187.7	249.561554964634	1.45374531729618	0.367251177222416	3.95844971360229	7.54378191258175e-05	0.00170057645662859
ENSG00000005189.15	30.880607208714	-0.367976246748681	0.626781684022384	-0.587088385204855	0.55714434777251	0.883206390795525
ENSG00000005194.10	96.6517493016246	0.361233079639641	0.414196219393136	0.87213031584138	0.38313728938502	0.775758834114924
ENSG00000005238.15	23.0648116350434	0.101734115555667	0.703377849641043	0.144636507401513	0.884997871559943	0.980197921363351
ENSG00000005243.5	2.42076293330797	-1.7577397266157	2.20438583701927	-0.797382970393464	0.42522864652405	NA
ENSG00000005249.8	2.54054544956928	-4.46366219926176	2.50605767956025	-1.78114902768121	0.074888108148984	NA
ENSG00000005302.13	43.1227036751063	0.15685873518963	0.553907865427545	0.283185607174138	0.777034560786946	0.95691711217939
ENSG00000005339.8	337.923679889358	0.787374367728448	0.307865020368158	2.55753111148149	0.0105418127687939	0.0890572894274107
ENSG00000005421.4	2.25649396459096	0.439109230602633	1.9595001563464	0.224092470307008	0.822685351331285	NA
ENSG00000005436.9	67.4908022896253	-0.196856460279065	0.459045116315597	-0.428839025364392	0.668040376366914	0.924586526982633
ENSG00000005448.12	11.63667829986	-1.4970170143041	0.973613752830475	-1.53758819650195	0.124149335307962	0.455319978470457
ENSG00000005469.7	49.005067699153	0.810418744844272	0.552415997149796	1.46704430904544	0.142364002264369	0.486449374058553
ENSG00000005471.11	57.7576658179743	-1.42536429804384	0.537316293481692	-2.65274720929788	0.0079839639820324	0.0731929473072481
ENSG00000005483.15	258.533061022255	-0.140256024617344	0.325467439561896	-0.430937192384404	0.66651403940746	0.924551466276455
ENSG00000005486.12	73.9610304706059	0.845843997804435	0.451021062563786	1.87539799803653	0.060737990351286	0.298043084883958
ENSG00000005513.9	1.90156952260602	-1.62198994406818	2.58520569366808	-0.62741233629529	0.530388983356957	NA
ENSG00000005700.10	182.329173404637	-1.39240329912828	0.372932300825732	-3.73366237262173	0.000188715434863197	0.00368780222712242
ENSG00000005801.12	98.0515041181468	1.1915233724728	0.426192023047352	2.79574301732159	0.00517805557709799	0.0530617575180024
ENSG00000005810.13	140.605241471302	-0.126564574337539	0.384236590341036	-0.329392300262721	0.74185918687931	0.947826374864961
ENSG00000005812.6	52.8860411895108	-1.04425553036156	0.506058289993947	-2.06350839618505	0.0390643509126228	0.222190321769418
ENSG00000005844.13	16.7367600103338	-1.86979655441593	0.853110410391447	-2.1917404026965	0.028398256614306	0.177723004208813
ENSG00000005882.7	87.4684371041372	0.514323601075329	0.509035502012684	1.01038846807686	0.312309210645473	0.715635799784565
ENSG00000005884.13	38.8103655840458	-0.0122466918893794	0.652777802480163	-0.0187608889929305	0.985031854389508	0.997919062914335
ENSG00000005889.11	166.373263094411	0.0354780748934163	0.408834960690243	0.0867784761692543	0.930847596600425	0.991038061368344
ENSG00000005893.11	341.968713601908	-0.565506441086034	0.30577898084305	-1.84939605569651	0.0644006445730276	0.310976869513943
ENSG00000005955.8	129.95388305716	-0.337723319842637	0.371483480805955	-0.909120693899839	0.363286420310321	0.762131565622957
ENSG00000005961.13	36.3778771646985	1.18476195487981	0.639149846943843	1.85365288053321	0.0637888369629314	0.309062418248381
ENSG00000005981.8	18.6206288968851	-1.00458325537905	0.761303146889876	-1.31955747126889	0.186982810017898	0.562216718320516
ENSG00000006007.7	181.037807659829	-0.754133944571945	0.340611402301245	-2.2140595983483	0.0268246794033278	0.171192877397621
ENSG00000006015.13	20.6217741674416	0.918856389138453	0.941285804695767	0.976171514065737	0.328979477000518	0.732281217373029
ENSG00000006016.6	514.545873545654	-0.369234780631732	0.294568759252726	-1.25347569636516	0.210032638474806	0.596134135749153
ENSG00000006025.7	35.7244189020609	0.075926274690795	0.575628332382883	0.131901559425487	0.895062155164002	0.982163062021626
ENSG00000006042.7	158.460368551476	0.048037436152717	0.37394267493347	0.128462032746767	0.897783342705824	0.982292238890503
ENSG00000006047.8	1.54437439677506	-3.42018268868938	2.92558666402882	-1.16905875007628	0.242379961896691	NA
ENSG00000006114.11	194.240265681585	0.447479004375809	0.340883230294166	1.31270465839477	0.189282487290177	0.56530910712768
ENSG00000006118.10	79.9419097261916	-0.235221804540932	0.443700610602246	-0.530136310206243	0.596017425506639	0.898233238276661
ENSG00000006125.12	385.285760193494	-0.179795162601632	0.309968196695042	-0.58004390295086	0.56188501178507	0.885537908397724
ENSG00000006194.6	77.8556439123054	0.034735395598229	0.482807077639113	0.0719446694279673	0.942645941067678	0.992885977950198
ENSG00000006210.6	340.641902101756	1.00409141581734	0.299721863790258	3.35007731207755	0.000807890077916419	0.0122338993393275
ENSG00000006282.15	142.310008015559	0.4070907809444	0.356480569681879	1.14197186485559	0.2534657146913	0.65391411943262
ENSG00000006327.9	94.2074520899413	0.92048306790714	0.399231046151206	2.30563999664123	0.0211307564557193	0.145106848026861
ENSG00000006377.9	25.3658765417611	-0.6535832474508	0.690898362988889	-0.945990441522165	0.344153461536972	0.74562735033094
ENSG00000006432.11	91.7515561842179	-0.708642187466053	0.419178001610182	-1.69055194868041	0.0909224085976042	0.381313231121835
ENSG00000006451.3	116.134688377987	-0.424040618703012	0.39155418222344	-1.08296792105526	0.27882266199401	0.683406513278298
ENSG00000006453.9	79.6089343784507	-1.3738234475943	0.472018241173206	-2.91053041547642	0.00360815846380583	0.0402474808954921
ENSG00000006459.6	167.655102662695	-2.24644484957854	0.36248521953087	-6.19734192882651	5.74246616992915e-10	5.37503155920107e-08
ENSG00000006468.9	3.21336724015864	-2.51889807464895	1.91424485092337	-1.31587036707134	0.188217556236225	NA
ENSG00000006530.11	72.4220428952967	0.272312528710451	0.451189762709842	0.603543234391986	0.546147362991968	0.881600883493349
ENSG00000006534.11	29.1331022237714	0.027354628275789	0.673309596591442	0.0406271177691048	0.967593165146046	0.995801883518157
ENSG00000006555.6	4.02309298568078	1.62833781003617	1.61282311377	1.00961958948486	0.312677580568189	0.716236266749299
ENSG00000006576.12	52.1588235362589	-0.351068078889139	0.539688656886411	-0.65050112580563	0.515368574771298	0.867605669870872
ENSG00000006607.9	117.385733865078	-0.244378952912091	0.414358968491362	-0.589775946691462	0.555340870687254	0.882636904894849
ENSG00000006611.11	0.553144900013781	2.98098971562127	4.8846219985819	0.610280532759077	0.541675990331726	NA
ENSG00000006625.13	52.8529155523132	-0.691106821556999	0.485522562830917	-1.42342884649354	0.154611875130907	0.509469793639265
ENSG00000006634.3	83.4277768814621	-0.0411963812838845	0.442893675912648	-0.0930164134743926	0.925890521687391	0.989355988878337
ENSG00000006638.7	93.6307681660815	-0.165254311037934	0.423796284549403	-0.389938083609295	0.696582331888285	0.93395827081181
ENSG00000006652.9	86.5904846349998	-0.298964020101113	0.455498621534049	-0.656344511195771	0.511602484269621	0.866152943062986
ENSG00000006695.6	44.1190636128171	-0.132735148139777	0.549784956442639	-0.241431029685923	0.809221065702131	0.963264524475907
ENSG00000006704.6	85.2116816531158	-0.839346227587004	0.425439270218657	-1.97289316323718	0.0485077357183628	0.254912295473593
ENSG00000006712.10	120.950462327713	-0.425890867164616	0.388788327600945	-1.09543120749693	0.273327768276522	0.678384917306472
ENSG00000006715.11	105.028881631895	-0.0593929035523656	0.388534848746337	-0.152863774624091	0.878505703763057	0.978841693461786
ENSG00000006740.12	11.4572527822634	-2.30703255495785	1.08584610412823	-2.12464044967961	0.0336166259476751	0.199277630732501
ENSG00000006744.14	143.437176024092	1.09891341658499	0.513387405339344	2.14051495061243	0.0323131738786519	0.194112899186169
ENSG00000006747.10	0.17378324148176	0.604906058890036	4.99573453709749	0.121084508073458	0.903624099652281	NA
ENSG00000006756.11	31.0314118274204	-1.25572467964481	0.641264120263763	-1.95820199503492	0.0502063151355929	0.261076881081503
ENSG00000006757.7	46.9413404675595	0.141790040499447	0.544763092616014	0.260278352959918	0.794649069153804	0.961674626958605
ENSG00000006831.9	269.316999757391	-0.150824992629477	0.320405788007959	-0.470731173638256	0.637832719879569	0.91757269659031
ENSG00000006837.7	37.1746022550672	0.296212275722293	0.600962076154479	0.492896785796763	0.622085518506512	0.910532276513545
ENSG00000007001.8	1.33946358180517	0.625080537984431	2.48352729193452	0.251690625673587	0.801280203422169	NA
ENSG00000007047.10	167.503718401863	-0.278835320112289	0.355648917784347	-0.784018469251647	0.433029273149978	0.813472821593698
ENSG00000007062.7	69.2902648534655	0.283619309794766	0.457998388544215	0.619258313760171	0.535746201610374	0.87700527823255
ENSG00000007080.6	51.5132715178744	0.684263512134266	0.518222128384918	1.32040581568145	0.18669956293525	0.562023837334694
ENSG00000007168.8	201.214211524941	-0.413989530681905	0.336392568961049	-1.23067382838008	0.218444880330837	0.609033567717122
ENSG00000007202.10	303.199032288238	-0.2847731179701	0.316654600432204	-0.89931779794581	0.368483409948683	0.765225113554201
ENSG00000007216.10	0.757324184470244	3.29624296704107	3.83378193643492	0.859788851242355	0.389905445972106	NA
ENSG00000007237.14	19.6562775014783	-0.129135997814239	0.837103381666882	-0.154265292247532	0.87740056246237	0.978841693461786
ENSG00000007255.6	6.21858702698923	-5.71276366604843	1.92504748947321	-2.96759622673607	0.00300138318252802	0.0349269068186617
ENSG00000007314.7	2.36530502188084	0.551573726654195	2.30589957545979	0.239201105080308	0.810949645805078	NA
ENSG00000007341.14	33.15976941697	-0.0263237878981054	0.621181974691354	-0.0423769345708798	0.96619821537436	0.995801883518157
ENSG00000007372.16	10.7804817927804	0.165654809878305	1.14682422878655	0.144446555732071	0.885147856094699	0.980197921363351
ENSG00000007376.3	40.3940168723897	1.3052309662324	0.568608896207192	2.29548108539758	0.0217055691615671	0.147408431577267
ENSG00000007384.11	44.2745857659907	-0.650491971774875	2.66294340954053	-0.244275552174468	0.80701741657413	0.963119938393758
ENSG00000007392.12	110.323754113889	-0.171058183457774	0.390527040583278	-0.438018794299845	0.66137265938514	0.924031320140212
ENSG00000007516.9	19.9558336741123	-2.4376630369353	0.848652851007001	-2.87239126580769	0.00407378243012386	0.0443293486463074
ENSG00000007520.3	112.569636127074	0.251905209983298	0.459153166815731	0.548630017582769	0.583259381484614	0.892587976771898
ENSG00000007541.10	36.7034421931343	0.234172744770539	0.702647237926001	0.333272134480661	0.738928871675745	0.947135575898375
ENSG00000007545.11	50.3330081596253	-0.347739174450906	0.517880796698346	-0.671465666747741	0.501923924276465	0.859518935420801
ENSG00000007866.14	113.196063753363	-0.662435138813833	0.400072893000866	-1.65578610898889	0.0977651418500394	0.396328531586556
ENSG00000007923.11	164.098390262029	0.204089446844307	0.359657591849656	0.567454855588369	0.570405189690444	0.889198518772429
ENSG00000007944.10	20.4241931873309	-0.375754119481069	0.76797048856546	-0.489281977726727	0.62464207850769	0.911283231091466
ENSG00000007968.6	44.5278017558178	0.143370620429913	0.615142934835061	0.233068791513236	0.815707988369331	0.965501625948006
ENSG00000008018.8	459.57936690963	0.932989066348466	0.312195421265296	2.98847773797309	0.00280370924702158	0.0331340460601809
ENSG00000008056.8	0.918539112923765	2.90857938639784	3.5751628614602	0.813551577678307	0.415901887368547	NA
ENSG00000008083.9	154.753219442423	-0.128108547275964	0.35036015487075	-0.365648163739464	0.714627630657795	0.939239428694214
ENSG00000008086.6	31.5044454023098	1.43144948126486	0.639365601382551	2.23885907870164	0.0251650868013257	0.163345440307901
ENSG00000008128.18	103.406520819697	-0.786247984671135	0.452556156620193	-1.73734899673676	0.0823255880083381	0.359621109335036
ENSG00000008130.11	120.241908636499	-0.417113876104328	0.376860654391338	-1.1068119509	0.268375240144994	0.672343478850444
ENSG00000008226.15	0.9679478265741	1.33565182890919	3.57865728736845	0.373227085371832	0.708979439040842	NA
ENSG00000008256.11	25.3227558325207	-0.821881388185201	0.735015600592439	-1.11818223657123	0.26348916932031	0.666802839200955
ENSG00000008277.10	50.3166843763632	-0.78846330664867	0.753721901711983	-1.04609313442767	0.29551803472369	0.70179630371529
ENSG00000008282.3	126.273124262609	-0.44179555149507	0.490933576435542	-0.899909015599949	0.368168671889582	0.765074179951539
ENSG00000008283.11	18.2976203152691	0.0592676656545824	0.790240333359383	0.074999545268248	0.940215073698654	0.992708492295971
ENSG00000008294.16	372.741711139855	-0.443487842489063	0.302007523816462	-1.46846620536044	0.14197762947079	0.486433675551548
ENSG00000008300.10	75.7521972505276	-1.448146740531	0.463085818261038	-3.12716711120419	0.00176499572509991	0.0229591639286158
ENSG00000008311.10	76.8536813860698	0.322190929995601	0.479772869119295	0.67154887392244	0.501870935442121	0.859518935420801
ENSG00000008323.11	43.5546829201586	0.487672103435214	0.570533345374013	0.854765295296668	0.392681094481855	0.783253159917182
ENSG00000008324.6	17.8521332797835	-0.32974165193971	0.756528785896424	-0.435861342075693	0.66293733445368	0.924188537044809
ENSG00000008382.11	70.2219777222738	1.82597338727988	0.516621455138516	3.53445132624293	0.000408622687680327	0.00699096590300237
ENSG00000008394.8	130.52671191777	0.313127726683982	0.370335257080242	0.845525022793427	0.397817767731249	0.787262443352636
ENSG00000008405.7	66.7169441918546	0.0914329160389444	0.454587345983935	0.201133878553178	0.84059389200723	0.970715259295486
ENSG00000008441.12	86.114014103329	-1.74035354268266	0.443132608923292	-3.92738766598855	8.58735071856176e-05	0.00191246222813211
ENSG00000008513.10	176.933254866192	0.100039475688702	0.366728430339016	0.272788983379941	0.785015428501876	0.957900943842323
ENSG00000008517.12	314.033642076922	1.18864655702506	0.30591445935662	3.88555205767308	0.000102097611126182	0.00221391651885783
ENSG00000008710.13	549.196214464777	0.596483237142036	0.328730523914627	1.81450517596883	0.0695999865939387	0.326491999830602
ENSG00000008735.10	72.2932110590352	1.8370995638983	0.469151388695557	3.9157926591803	9.01076645076599e-05	0.00198960803836828
ENSG00000008838.13	219.509668297328	0.287907936673374	0.351379990842738	0.819363493017532	0.412579057122026	0.798650893422761
ENSG00000008853.12	41.3048829644366	0.297095178972572	0.538083206439266	0.552136129537627	0.580855090034457	0.891716805083798
ENSG00000008869.7	101.01783539543	0.461668626468191	0.405893853829864	1.13741221285333	0.255366004185411	0.656299776375437
ENSG00000008952.12	303.221146337509	-0.130604221539931	0.346213834017555	-0.377235710151629	0.705998444432663	0.936400013750238
ENSG00000008988.5	607.138412663149	-0.246422038564391	0.299484800559558	-0.822819849635026	0.410610447038525	0.796328085035493
ENSG00000009307.11	1294.4561254982	1.02942621510361	0.307095886668711	3.3521328672635	0.000801915227627315	0.0121862811708965
ENSG00000009335.13	487.007906992827	1.24519313766711	0.28362424879602	4.3902915316759	1.13198793428216e-05	0.0003402044886842
ENSG00000009413.11	191.116133403117	-0.515227499511949	0.33211739779615	-1.55134149228819	0.120819868321744	0.447556707517055
ENSG00000009694.9	0.726164002185796	-2.73953357510812	3.9441716991198	-0.694577666514743	0.487320012419023	NA
ENSG00000009724.12	23.1799103284781	0.16891815608845	0.696629916858314	0.242479043751442	0.80840899308148	0.963264524475907
ENSG00000009765.10	32.7620022151679	-0.810537441647061	0.621700274519065	-1.30374309754661	0.192321189696245	0.569904291650929
ENSG00000009780.11	33.8286525346844	-0.148724655720387	0.671200913980318	-0.221579936234635	0.824640902820006	0.967202596924678
ENSG00000009830.7	76.0343970473329	0.415336172238024	0.561463940121192	0.739737928936938	0.459459028852482	0.831791489234408
ENSG00000009844.11	322.494129311915	0.5504510654124	0.338866880657612	1.62438732384877	0.104293170742162	0.412862075505203
ENSG00000009950.11	549.130454867767	0.750997244897343	0.288387084143417	2.60412926302853	0.00921080107087424	0.0806854617421723
ENSG00000009954.6	376.485069660061	-0.124078467168761	0.326625930646983	-0.379879414114446	0.704034929040762	0.935705039070192
ENSG00000010017.9	262.818075814937	0.415062144913405	0.362919507930007	1.143675486834	0.252758243049503	0.653106266347357
ENSG00000010072.11	52.111830853699	-0.788151664271078	0.51744532088565	-1.52315932226828	0.127718850269046	0.461725269780372
ENSG00000010165.15	56.2882105291352	0.267598809389586	0.577973886462157	0.462994636362532	0.64336821169681	0.919145381337225
ENSG00000010219.9	21.8159823542313	-0.816472526115656	0.756055339512126	-1.07991106397386	0.28018178591431	0.68553211011747
ENSG00000010244.12	371.027989288359	-0.338123823478119	0.334550958510179	-1.0106795837138	0.312169811731897	0.715635799784565
ENSG00000010256.6	237.666954371524	-0.0175596292787426	0.327387749871483	-0.0536355721484256	0.95722551481427	0.995418407770924
ENSG00000010270.9	53.6832843685124	-0.255666320111051	0.528460093336005	-0.483794941822586	0.628531405196588	0.912936035187712
ENSG00000010278.7	23.8660782036384	-1.9580488068192	0.700910049020004	-2.79358073059004	0.00521280156439484	0.0533548001642537
ENSG00000010282.10	0	NA	NA	NA	NA	NA
ENSG00000010292.8	341.145229257208	-0.502501672584785	0.342515532168298	-1.46709163641045	0.14235112899398	0.486449374058553
ENSG00000010295.15	57.0218972985573	0.398566435793015	0.480084586559039	0.83020044165488	0.40642546558371	0.793396075135567
ENSG00000010310.4	29.0613919031379	-0.380271595076993	0.639700623959484	-0.594452437334307	0.55220954513692	0.882630806261941
ENSG00000010318.15	19.0203048858447	-1.02488799694663	0.776589846957457	-1.31972881304328	0.186925576489962	0.562216718320516
ENSG00000010319.2	48.0409506135498	-1.6101192169088	0.562082292237416	-2.86456136253569	0.00417587238797085	0.0452135319659845
ENSG00000010322.11	105.020224568164	-1.07628119979931	0.409173668566859	-2.63037747167117	0.00852901086057658	0.0764300943892139
ENSG00000010327.6	1.39425341910299	-3.20534755219393	3.0837452813398	-1.03943330585375	0.298603260953067	NA
ENSG00000010379.11	5.2677443924852	2.74517072420821	1.50394411685814	1.82531431416686	0.067953611318468	0.322180875353876
ENSG00000010404.13	105.262760012259	-2.56413030564826	0.424220898082402	-6.04432812536782	1.50033895769286e-09	1.25843365691679e-07
ENSG00000010539.7	37.9877505888891	0.464297513104178	0.567752100153309	0.817782114727192	0.413481612434846	0.798669284899459
ENSG00000010610.5	6.12586456962612	-1.15735653097331	1.3061306031864	-0.88609556207462	0.375566034283779	0.770886137747272
ENSG00000010626.10	15.9928153919315	-0.399253821759933	0.822733597644308	-0.485277157640209	0.627479756491777	0.912537268025702
ENSG00000010704.14	87.8229515380376	-0.478988989531249	0.443306060877283	-1.08049276065243	0.279922808797669	0.685192897714514
ENSG00000010803.12	143.391771222448	-0.218760286105232	0.382913809564257	-0.571304248217565	0.567793422516794	0.888238783898441
ENSG00000010810.13	83.4661565329784	0.0200437408462218	0.432298881903111	0.0463654700145954	0.963018957836662	0.995801883518157
ENSG00000010818.4	89.0485749220317	-3.85945101087853	2.36078353141959	-1.63481783039962	0.102087241804179	0.407497188623169
ENSG00000011007.8	122.625201988511	0.102923119443315	0.383311187309197	0.268510606658325	0.78830631161357	0.959080025158942
ENSG00000011009.6	189.23542690722	1.3415422303554	0.420019774208379	3.19399778947034	0.00140317191764288	0.0189987124320682
ENSG00000011021.17	187.353081312069	-0.226454677718876	0.412497274076319	-0.548984664749513	0.583015973911587	0.892587976771898
ENSG00000011052.17	16.7625151408534	-0.790176624755585	0.815329864167402	-0.969149615980884	0.332470545372433	0.736036252426117
ENSG00000011105.7	107.679893780668	-0.172815380944559	0.448646503202801	-0.385192751332872	0.700094613400773	0.935082570806739
ENSG00000011114.10	94.4087779596338	-0.577844582218576	0.401602358588473	-1.43884758109875	0.150193711952339	0.501184818166651
